CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1520143	944027	CHEMBL1520143	944027		SID85147393	245.27	3.36	45.61	0	Fc1ccc(cc1)N2Sc3ccccc3C2=O	11471450	IC50		29523	nM		IC50		29.523	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL116438	190171	CHEMBL116438	190171	CURCUMIN	SID85148703	368.38	3.57	96.22	0	COc1cc(\C=C\C(=C\C(=O)\C=C\c2ccc(O)c(OC)c2)\O)ccc1O	7461692	IC50	=	10769	nM	4.97	IC50	=	10.769	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1971913	1293204	CHEMBL1433864	857748		SID74373443	406.59	5.97	67.52	1	OC(=O)C(F)(F)F.C1CCC(CC1)Nc2c(nc3cnccn23)c4cccc(SC5CCCCC5)c4	7461647	IC50	=	4833	nM	5.32	IC50	=	4.833	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1328892	752776	CHEMBL1328892	752776		SID26671366	368.77	3.65	90.47	0	OC(=O)c1[nH]c2ccc(Cl)cc2c1CCN3C(=O)c4ccccc4C3=O	11467835	IC50	=	373.61	nM	6.43	IC50	=	.37361	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1328892	752776	CHEMBL1328892	752776		SID26671366	368.77	3.65	90.47	0	OC(=O)c1[nH]c2ccc(Cl)cc2c1CCN3C(=O)c4ccccc4C3=O	11926278	IC50	=	1293	nM	5.89	IC50	=	1.293	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1472131	896015	CHEMBL1472131	896015		SID26667070	324.42	4.24	49.41	0	CCCCNc1ccc2C(=O)N(CCCC)C(=O)c3cccc1c23	7465248	IC50	=	3071	nM	5.51	IC50	=	3.071	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1594123	1018007	CHEMBL1594123	1018007		SID49822981	443.49	3.68	102.37	0	CCCC1=CC(=O)Oc2c3CCC(C)(C)Oc3cc(OCC(=O)N4CCC[C@H]4C(=O)O)c12	11467820	IC50	=	1725	nM	5.76	IC50	=	1.725	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL2141867	1413818	CHEMBL2141867	1413818		SID92192482						11490569	IC50		59640	nM		IC50		59.64	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845109	CHEMBL2114720	F	PubChem BioAssay. Late stage counterscreen results from the probe development effort to identify common IMP-1 and VIM-2 inhibitors: Epi-absorbance-based biochemical dose response assay for inhibitors of TEM-1 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000019	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL3194162	1683453	CHEMBL3194162	1683453		SID24823265	484.37	6.03	115.04	1	OC(=O)c1cccc(NC(=S)N\N=C\c2ccccc2OCc3cccc(Br)c3)c1	11467757	IC50	=	1161	nM	5.94	IC50	=	1.161	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL3194162	1683453	CHEMBL3194162	1683453		SID24823265	484.37	6.03	115.04	1	OC(=O)c1cccc(NC(=S)N\N=C\c2ccccc2OCc3cccc(Br)c3)c1	11926200	IC50	=	9147	nM	5.04	IC50	=	9.147	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1459140	883024	CHEMBL1459140	883024		SID14731075	300.31	2.72	93.6	0	CC(C)(C)C(=O)\C(=C\c1cccc(c1)[N+](=O)[O-])\n2cncn2	11471423	IC50		49751	nM		IC50		49.751	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1399957	823841	CHEMBL1619629	1042580		SID51090815	380.55	5.36	67.52	1	CCC(C)Sc1ccc(cc1)c2nc3cnccn3c2NC4CCCCC4.OC(=O)C(F)(F)F	7461689	IC50	=	3685	nM	5.43	IC50	=	3.685	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1375338	799222	CHEMBL1375338	799222		SID24785920	320.26	3.62	68.3	0	CS(=O)(=O)c1nc(cc(n1)C(F)(F)F)c2ccc(F)cc2	7465218	IC50	=	27351	nM	4.56	IC50	=	27.351	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1453089	876973	CHEMBL1453089	876973		SID49670373	278.31	3.89	50.75	0	[O-][N+](=O)\C=C\c1ccc2c(ccn2Cc3ccccc3)c1	11467913	IC50		30013	nM		IC50		30.013	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL335619	224260	CHEMBL335619	224260		SID4245297	229.23	2.31	59.3	0	OC(=O)Cn1cccc1C(=O)c2ccccc2	11467797	IC50	=	4035	nM	5.39	IC50	=	4.035	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688201	CHEMBL1614376	B	PubChem BioAssay. FRET-based counterscreen for selective VIM-2 inhibitors: dose response biochemical high throughput screening assay to identify epi-absorbance assay artifacts. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1310644	734528	CHEMBL1310644	734528		SID22400935	248.28	2.15	58.29	0	Cc1cc(ccc1\C=C/[N+](=O)[O-])N2CCOCC2	11467907	IC50		49708	nM		IC50		49.708	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1520247	944131	CHEMBL1520247	944131		SID14729027	277.73	3.51	77.11	0	Cc1noc2ncnc(Sc3ccccc3Cl)c12	11471441	IC50		49750	nM		IC50		49.75	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1411388	835272	CHEMBL1411388	835272		SID24789475	370.47	2.89	74.86	0	CC(=O)Nc1ccc(cc1)S(=O)(=O)N2c3ccccc3C(=CC2(C)C)C	11467863	IC50		49744	nM		IC50		49.744	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1464897	888781	CHEMBL1464897	888781		SID24803668	185.29	2.56	69.5	0	CCCn1c(S)nnc1C(C)C	11926174	IC50	=	10161	nM	4.99	IC50	=	10.161	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1440303	864187	CHEMBL1440303	864187		SID24817132	301.77	1.81	119.4	0	CNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2	7465145	IC50	=	19604	nM	4.71	IC50	=	19.604	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1904111	1244682	CHEMBL1904111	1244682		SID99456793	487.62	3.31	104.04	0	CCSc1ccc(cc1)c2cc(NC=O)c3ncc(c4cccc(c4)C(=O)NCCN(C)C)n3c2	11471506	IC50		20003	nM		IC50		20.003	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1548211	972095	CHEMBL1548211	972095		SID51090562	404.46	1.98	159.89	0	COc1ccccc1C(=O)Nc2nnc(SCC(=O)NCc3occc3)s2	11926219	IC50	=	6478	nM	5.19	IC50	=	6.478	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1487183	911067	CHEMBL1195210	669160	ALEXIDINE HYDROCHLORIDE	SID56463695	508.79	5.92	167.58	3	Cl.CCCCC(CC)CN=C(N)N=C(N)NCCCCCCNC(=NC(=NCC(CC)CCCC)N)N	7461632	IC50	=	5211	nM	5.28	IC50	=	5.211	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1447306	871190	CHEMBL1447306	871190		SID24781057	328.37	3.43	59.28	0	CC1=NNC(=O)/C/1=C\c2cn(nc2c3ccccc3)c4ccccc4	11471516	IC50		49756	nM		IC50		49.756	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	845161	CHEMBL2114772	F	PubChem BioAssay. Counterscreen for inhibitors of the interaction of nucleotide-binding oligomerization domain containing 2 (NOD2) and receptor-interacting serine-threonine kinase 2 (RIPK2): Fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
CHEMBL1707429	1088160	CHEMBL1707429	1088160		SID99356247	336.43	2.91	85.04	0	Cc1ccc(cc1)S(=O)(=O)C=CS(=O)(=O)c2ccc(C)cc2	7465129	IC50	=	13616	nM	4.87	IC50	=	13.616	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1543956	967840	CHEMBL1543956	967840		SID24832577	327.37	2.98	63.68	0	CCN(CC)c1ccc(\C=C\C(=O)C2C(=O)OC(=CC2=O)C)cc1	7461668	IC50	=	4877	nM	5.31	IC50	=	4.877	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1453652	877536	CHEMBL1453652	877536		SID24817349	376.29	4.95	96.45	0	OC(=O)c1ccccc1c2oc(\C=C\c3cc(nc(O)n3)C(F)(F)F)cc2	7465207	IC50	=	7005	nM	5.16	IC50	=	7.005	uM	active		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	752448	CHEMBL1794438	B	PUBCHEM_BIOASSAY: Counterscreen for inhibitors of TLR9-MyD88 binding: fluorescence-based cell-based high throughput dose response assay to identify non-selective inhibitors of the beta-lactamase enzyme (BLA). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504734, AID504750, AID540250, AID540251]	7	PubChem BioAssays				Autocuration	BAO_0000219	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein	Beta-lactamase2	high	51887	CHEMBL1201862									
CHEMBL1610243	1034127	CHEMBL1610243	1034127		SID26658318	351.36	2.25	90.29	0	Cc1cc(C(=O)OCC(=O)NC(=O)c2cccn2C)c3ccccc3n1	11926254	IC50	>	59640	nM		IC50	>	59.64	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	688670	CHEMBL1614210	B	PubChem BioAssay. Epi-absorbance-based dose response biochemical high throughput screening assay for selective inhibitors of VIM-2 metallo-beta-lactamase. (Class of assay: confirmatory) 	7	PubChem BioAssays	Pseudomonas aeruginosa		287	Autocuration	BAO_0000357	103679	CHEMBL1293246	SINGLE PROTEIN	Q932Y6	Beta Lactamase	Pseudomonas aeruginosa	9	Protein			51887	CHEMBL1201862									
