"rcdk.fp.extended_673","rcdk.fp.hybridization_512","MDEN.22","rcdk.fp.standard_398","nAtomP","MDEC.33","MLogP","rcdk.fp.hybridization_958","rcdk.fp.circular_593","SCH.5","rcdk.fp.circular_299","VCH.5","VC.5","rcdk.fp.extended_253","rcdk.fp.standard_256","rcdk.fp.hybridization_770","rcdk.fp.standard_116","VCH.7","nHBDon","C3SP2","C1SP2","rcdk.fp.extended_874","rcdk.fp.estate_35","rcdk.fp.extended_622","rcdk.fp.pubchem_696","WTPT.3","rcdk.fp.hybridization_839","rcdk.fp.standard_1016","rcdk.fp.circular_660","rcdk.fp.extended_66","VC.6","TopoPSA","rcdk.fp.extended_196","rcdk.fp.standard_286","rcdk.fp.hybridization_454","VP.4","rcdk.fp.hybridization_644","rcdk.fp.standard_728","WTPT.5","SCH.6","rcdk.fp.circular_423","SCH.7","rcdk.fp.hybridization_138","rcdk.fp.circular_714","rcdk.fp.extended_548","ATSp4","rcdk.fp.hybridization_795","rcdk.fp.pubchem_644","rcdk.fp.circular_261","rcdk.fp.circular_581","rcdk.fp.kr_3971","rcdk.fp.extended_372","rcdk.fp.extended_404","rcdk.fp.standard_902","rcdk.fp.standard_69","rcdk.fp.kr_3749","rcdk.fp.extended_572","rcdk.fp.extended_248","rcdk.fp.standard_408","MDEN.23","rcdk.fp.standard_841","C2SP2","VCH.6","MDEO.12","rcdk.fp.standard_622","rcdk.fp.kr_1438","ATSp1","SC.5","rcdk.fp.standard_782","ECCEN","rcdk.fp.standard_513","rcdk.fp.standard_14","rcdk.fp.standard_870","rcdk.fp.standard_602","rcdk.fp.extended_63","rcdk.fp.extended_814","rcdk.fp.kr_2949","rcdk.fp.kr_2673","rcdk.fp.circular_47","rcdk.fp.standard_673","rcdk.fp.standard_292","VPC.6","ATSp5","rcdk.fp.hybridization_335","rcdk.fp.circular_798","rcdk.fp.graph_469","rcdk.fp.extended_944","MDEC.23","WTPT.4","rcdk.fp.standard_748","rcdk.fp.extended_436","rcdk.fp.pubchem_260","SPC.6","VP.6","apol","rcdk.fp.maccs_43","naAromAtom","rcdk.fp.pubchem_259","VP.3","rcdk.fp.kr_161","rcdk.fp.hybridization_392","rcdk.fp.circular_886","rcdk.fp.extended_178","rcdk.fp.kr_3682","rcdk.fp.extended_258","MDEC.24","rcdk.fp.standard_910","rcdk.fp.kr_1148","ATSm1","rcdk.fp.standard_305","rcdk.fp.kr_3892","rcdk.fp.standard_793","Y"
0,0,0,0,16,5.85999971879332,3.22,1,0,0.235702260395516,0,0.086066296582387,0.127732963249054,0,0,1,0,0.167018049015731,0,2,2,0,1,0,0,9.029757664446,1,0,0,0,0,26.93,0,0,0,3.06916309756161,0,0,6.44306820501697,0.457924482617738,0,0.452570242774554,0,0,0,2371.4736324545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.171841087906734,0,0,0,1605.65396367063,0.428152350125391,0,376,0,1,0,0,0,0,0,0,0,0,0,2.27288049447338,2112.84736568735,0,0,0,0,18.4656361823145,2.58668945942903,1,0,0,6.66398937456822,1.12757285727861,51.111446,0,10,1,4.33213835796368,0,0,0,0,0,0,0,0,0,23.4944296380939,0,0,0,"1"
0,0,0,0,9,4.05205432427585,2.45,0,0,0.0785674201318386,0,0.0684653196881458,0.103735663977456,0,0,0,0,0.272909743422796,1,1,2,0,1,0,0,17.2917538258654,0,0,0,0,0,74.71,0,0,0,2.97931676963314,0,0,6.49945416636027,0.411900753465172,0,0.644457217914803,0,1,0,2071.46938065088,0,1,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0,11,0.210975638606105,0,0,0,1435.26633403257,0.242833846740753,0,429,0,0,0,0,0,0,0,0,0,0,0,2.11720666625501,1595.33432167711,0,0,0,1,14.6079905844282,5.1381262469637,1,0,0,6.41255883845768,1.06515814036791,40.995723,0,15,0,4.03572171629246,0,0,0,0,0,0,0,0,0,30.8986958511275,0,0,0,"0"
0,0,0,0,11,8.85754207562422,2.12,1,1,0.0785674201318386,0,0.03125,0.119368814017596,0,0,1,0,0.12500602486934,2,2,3,0,1,0,1,18.4734837808139,1,0,0,1,0,105.69,0,0,0,1.86413954265456,0,1,3.09334674186056,0.224844818012697,0,0.444058056343616,1,0,0,1608.34035618883,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0.0845970869120796,1.57125860360205,0,0,1028.27654705026,0.444998204172125,0,313,0,1,0,0,0,0,1,1,0,0,0,1.55936034099068,1427.65582816614,0,0,0,0,6.95592882625052,15.3801370389533,0,0,0,6.54771875257024,0.630343782395827,40.127481,0,5,0,2.87965831687214,0,1,0,1,0,0,0,0,1,25.0067945145222,0,0,0,"0"
1,0,0,1,18,6.81332295221058,3.33,0,0,0,0,0,0.0680189805014032,0,1,0,0,0.110734213925729,0,4,2,0,1,0,0,13.5875808319614,0,0,0,0,0,37.38,0,0,0,2.84468134859809,0,0,3.4464006430316,0.222222222222222,0,0.450715787506798,0,0,0,2956.64331035324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0835064052743029,0,0,0,1798.98114375855,0.310301219927633,0,591,0,0,0,1,1,0,0,0,0,0,0,1.95774349582587,2643.05628746207,0,0,0,1,27.6112859408535,5.09837593385923,0,0,0,8.02136539556958,1.10434725406574,53.873481,0,12,0,4.21381099956532,0,1,0,0,0,0,0,0,0,31.9130066504437,0,0,0,"0"
1,0,0,0,14,8.197098550677,2.56,0,0,0.0785674201318386,0,0.0684653196881458,0.240190209555047,0,1,0,0,0.341031655015514,1,2,1,0,1,0,0,19.1875782021285,0,0,0,0,0,97.93,0,0,0,3.98115018187303,0,0,3.43668876626109,0.42586357954631,0,0.682342542711228,0,0,0,3372.00285487078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.252652509742999,0,0,0,2173.06377054441,0.543183036837623,0,509,1,0,0,0,0,0,1,0,0,1,0,3.66446822275873,2815.92413817683,0,0,0,0,16.8790158552934,5.08404298514418,0,0,0,8.54752013706196,1.54129938626493,50.118723,0,12,0,5.34809714958358,0,1,0,0,0,0,0,0,1,53.590324264956,1,0,0,"0"
0,0,0,0,16,5.84190681067866,3,0,0,0,0,0,0.0827332733188954,0,0,0,0,0.0577041741441563,0,4,0,0,1,0,0,2.57455960727856,0,0,0,1,0,17.07,0,0,0,2.0757170453536,0,0,0,0.166666666666667,0,0.203263132396285,0,1,1,2224.56929876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0555555555555556,0,0,0,1176.64723409827,0.275377537720026,0,191,0,0,0,1,0,0,0,0,0,0,0,1.56064446204507,1610.91458681543,0,0,0,0,19.5746409784757,2.57455960727856,0,0,0,6.03245876936384,0.82065702968761,33.86993,0,15,0,2.85775196010361,0,0,0,0,0,0,0,0,0,16.7744690355409,0,0,0,"0"
1,1,0,0,19,5.56204362760742,2.34,0,0,0,0,0,0.303461759768293,0,0,0,0,0.0907468494689759,1,0,2,0,1,0,0,18.8397905985296,0,0,0,0,0,52.16,0,0,0,3.06494417718973,1,0,3.01999494669474,0.185395405949299,0,0.201184463531091,0,0,0,2790.01559160944,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,13,0.059852792732757,0,0,0,1842.91097959523,0.572381160772872,0,423,1,0,0,1,0,0,0,0,0,0,0,2.7195553798685,2345.49782561566,0,0,1,1,12.5064815302101,5.04877176560449,0,0,0,6.91465451836331,1.06364648816828,45.21193,0,12,0,4.92791827357223,0,0,0,0,0,0,0,0,0,53.1755211343547,1,0,0,"1"
0,1,0.96548938460563,0,18,6.48869857320793,2.56,0,0,0,0,0,0.0935402363731747,0,1,0,0,0.104224070638061,1,2,2,0,1,0,0,25.3390822604746,0,0,0,0,0.00721237204013192,97.4,0,1,1,2.94354271274939,1,0,9.22415178485737,0.234708048410644,0,0.42586357954631,0,0,0,3312.24478191844,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0.0699893122852962,0,1,0,2051.96790925244,0.540911802259213,1,676,1,0,0,0,1,1,0,0,0,0,0,2.0103031485732,2991.79336065626,0,0,1,0,17.8229263244036,7.55466178291554,0,0,1,9.51589765906697,1.11756466185287,54.784895,0,18,0,4.39902340316974,0,0,0,0,0,0,0,1,0,46.7460950957937,1,0,0,"1"
0,1,0,0,13,15.9782683099188,2.89,0,0,0,0,0,0.207300326765294,0,0,0,1,0.165877741169182,2,4,3,1,1,0,0,21.9935208441542,0,0,0,1,0,111.16,1,1,0,3.33513475923506,1,0,2.92425386453941,0.149647407424182,0,0.536488731176123,1,0,0,3683.32518235797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.056315473143163,1.90883571285124,1,0,1920.33110175289,0.771559578922279,0,597,0,1,0,0,0,0,1,0,0,0,1,3.87587469839562,3297.46392637508,0,0,0,0,11.9031501038252,19.0692669796149,0,0,0,13.9224487149933,1.577426172499,60.343825,0,10,0,5.21561195083912,0,1,0,0,1,0,1.63299316185545,0,1,34.7812635500631,0,0,0,"1"
1,0,0.166666666666667,0,13,4.04984067942233,2.56,0,0,0.222904987429245,0,0.106955337634121,0.166997704083907,0,1,0,0,0.326566624591858,1,1,4,0,1,0,0,25.9600690354213,0,0,0,0,0,124.62,0,0,0,4.04788717756794,0,0,12.7156743254503,0.453641357324087,0,0.625859759521794,0,0,0,2945.12473166137,0,1,0,0,0,0,0,0,1,0,0,0,0,0.945741609003176,0,7,0.254738491930056,0,0,0,2175.16570358271,0.271017509861714,0,820,1,1,0,1,1,0,0,0,0,1,0,2.90370787742397,2506.09355543291,0,0,0,1,15.2934988807018,5.1040215912627,0,0,0,6.12931977624535,1.47155051071765,60.093067,0,11,0,5.70803347573529,0,1,0,0,0,0,0,0,0,50.9573152609366,1,0,1,"0"
0,0,1.44224957030741,0,20,5.97891211368913,2.23,1,0,0.0962250448649376,0,0.0223606797749979,0.184620144763443,0,0,1,0,0.171314151874606,1,2,2,0,0,0,0,22.8086428114065,1,0,0,0,0,102.1,0,0,0,3.34210394471428,0,0,12.7114053377047,0.377439610335992,0,0.554436531761224,0,0,1,2847.29688805521,1,0,0,0,0,0,0,0,0,0,0,0,0,1.88988157484231,0,10,0.104088688175811,0,0,0,1877.47103774672,0.491987509140379,0,462,0,0,1,0,1,0,1,0,0,0,0,2.84873192408427,2331.87533187038,0,0,0,0,13.7420516327301,2.50226002997573,0,1,1,7.4408270020574,1.05794492931404,47.26993,0,17,0,4.50557944046352,1,1,0,0,0,0,0,1,1,117.858324861728,0,0,0,"1"
0,1,0,0,17,11.4906931371977,2.23,1,0,0.182001160107716,0,0.164881489095039,0.138535418372106,0,0,1,0,0.422298537996324,2,3,2,0,1,0,0,18.8967194770975,1,0,0,1,0,104.83,0,0,0,3.85690223325924,0,0,3.53662643059118,0.421249050257702,0,0.845900749370012,0,0,1,3046.01399792523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.246163162484295,0,1,0,1727.25269631121,0.49812924973271,0,318,0,1,1,0,0,0,1,0,0,0,0,3.5835155718213,2831.34022932501,0,0,0,0,15.5649306825021,9.76127905244183,0,0,0,11.1528960325671,1.85318148715024,41.56593,0,11,0,4.82267624438259,0,1,0,0,0,0,0,0,1,73.8437002732057,0,0,0,"1"
1,0,0.166666666666667,0,13,10.0766823800935,2.34,0,0,0.222904987429245,0,0.115036572407949,0.323358952189814,0,0,0,0,0.410354688288446,1,1,3,0,1,0,0,22.9703549057349,0,0,0,0,0,84.39,0,0,0,4.15785349777568,0,0,9.32856223444645,0.382462446184218,0,0.663253049515987,0,1,0,3078.80395984,0,1,0,0,0,0,0,0,0,0,1,0,0,0.707106781186548,0,7,0.255586248670734,0.142857142857143,0,0,1939.45295153471,0.483707905680947,0,555,1,1,0,1,1,0,0,0,0,0,0,4.41390425582424,2538.80498906098,0,0,0,0,10.7220745036074,5.34511902747851,0,0,1,8.0918755352796,1.74626508460593,50.325895,0,14,1,5.77934546887742,0,1,0,0,0,0,0,0,0,48.1825318290589,1,0,1,"0"
0,0,0,0,10,14.7183283388242,3.88,0,0,0.0680413817439772,0,0.0510310363079829,0.339142774282495,0,0,0,0,0.439082496737725,0,5,2,0,1,0,1,14.5002399030488,0,1,0,1,0.0346474506074078,55.84,0,0,0,6.20883075075693,0,1,3.6131064353522,0.484296026121595,0,0.984859910263984,0,0,0,6549.56242167985,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,0.299090400293876,0.883583645366316,0,0,2798.53113891269,0.866644873223016,0,583,1,0,0,1,1,0,0,1,0,0,0,7.81310723519791,6729.16355387304,1,1,0,1,34.4695273425693,10.8871334676966,0,0,0,20.8612594313848,3.34519489280623,72.498583,0,12,0,7.5873543908784,0,1,0,1,1,0,3.9897939506469,0,0,35.4578564434403,0,0,0,"0"
1,0,0,1,23,12.9715937798052,2.78,1,0,0.222904987429245,0,0.194397684659732,0.184211033167582,0,0,1,1,0.342523407334322,1,3,2,0,0,1,0,16.9613262001646,1,0,0,0,0,119.18,1,0,0,4.34085054444602,1,0,8.26343146528067,0.457261674627823,0,0.790606238653518,0,0,1,4012.11456211787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0.257814161616061,0,0,0,2306.01300219925,0.412666266570414,0,415,1,1,1,0,0,0,0,0,0,0,0,3.69470935302309,3825.5245431288,0,0,0,0,22.6385989093563,0,0,0,1,9.69452406486932,1.92347076349564,49.62793,0,20,1,5.87778785801554,0,0,0,0,0,0,0,0,0,45.0483968885782,1,0,0,"1"
0,0,2.94168275343288,0,13,3.87917613986835,2.56,0,0,0.144337567297406,0,0.0559016994374947,0.0492852066543894,0,0,0,0,0.0815946172507504,2,1,0,0,0,0,0,17.669764647632,0,0,0,1,0,58.01,0,0,0,2.47590540060119,0,0,12.0619136668196,0.170103454359943,0,0.227606397891069,0,0,0,1941.02213025414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0520071109349818,0,1,0,1435.10856580662,0.164266426608915,0,446,0,0,0,1,0,0,0,0,0,0,0,1.52921602771909,1787.08303866833,0,0,0,0,11.3476168978978,3.06789849524723,0,1,0,4.44891450223847,0.81215798434739,51.748239,1,6,0,3.8337815061649,0,1,0,0,1,0,0,0,0,67.4724810319623,0,0,1,"0"
1,0,1.31037069710445,0,17,3.56403385943011,1.57,0,0,0.117851130197758,0,0.0612372435695795,0.219680599838957,0,0,0,0,0.144382161754454,1,0,2,0,1,0,0,25.3174795985052,0,0,0,0,0.0241151054841097,125.64,0,0,0,2.49302278651822,0,0,8.76827375490912,0.210300280176189,0,0.427046416118181,0,0,0,2729.24453249563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0.0958729840123606,0,0,0,1685.59178486306,0.709275694947192,0,293,1,0,0,0,0,0,0,0,0,0,0,2.51902784471793,2432.99107083029,0,0,0,1,7.16293065754796,7.48646500501307,0,0,0,8.49464278906281,0.908208642344316,36.620344,0,11,0,3.82005128413409,0,0,0,0,0,0,0,0,0,42.3718039952011,1,0,1,"0"
0,0,1,1,10,2.94168275343288,2.23,1,0,0.240562612162344,0,0.140211809972756,0.120793790469537,1,0,1,0,0.175529109212418,0,0,2,0,0,0,0,15.2267056965739,1,0,0,0,0,97.75,0,0,0,3.54062965358213,0,0,9.62859869667709,0.392731561925348,0,0.466284618959994,0,0,1,2121.84334011523,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0.215077922089702,0,0,0,1474.32550310315,0.247525278594023,0,233,0,1,1,0,1,0,0,0,0,0,0,2.65395635954053,2034.90211840967,1,0,0,0,10.0964579658588,0,0,1,0,5.51692742385444,1.2319821630382,40.221895,0,10,1,4.52994768977646,0,1,0,0,0,0,0,1,0,30.3354469807295,0,0,0,"1"
0,0,0,1,27,23.676504800947,3,0,0,0,0,0,0.15092769508632,1,0,0,1,0.146073548114668,3,4,0,1,1,0,0,21.8066870269737,0,0,0,0,0,114.68,1,0,0,3.44531646367676,0,0,0,0.212027587829318,0,0.66935501728062,1,0,0,4808.07830112562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0.0752577590769957,2.22085832276029,0,0,2244.84216672937,0.756873575386552,0,554,0,0,1,0,0,0,1,0,0,0,0,3.30192798082674,4541.1796166781,0,0,0,0,25.3341005104544,21.8066870269737,0,0,0,15.2431883279086,1.60670649493741,57.138274,0,20,0,4.87151205668044,0,1,0,0,0,0,0,0,1,36.1957522843276,0,0,0,"1"
0,0,1.36540818203653,0,13,7.12021216425089,1.9,1,0,0.235702260395516,0,0.0537457478565265,0.168018902400803,0,0,1,1,0.157066260260295,1,0,3,0,1,0,0,35.2272556722172,1,1,0,1,0,163.51,0,0,0,3.44198254999271,1,1,18.6580575053858,0.382628148181697,1,0.500011230692361,0,0,0,2952.97893022362,0,1,0,0,1,1,0,0,0,0,0,0,0,1.92033548358458,0,6,0.112612772815089,1.11332912288395,1,0,1820.56843968487,0.453475655326609,0,654,0,1,0,1,1,0,0,1,0,0,0,2.65673580751992,2833.71393746702,0,0,0,1,10.8187951329785,13.4170919772024,0,0,1,8.68767288358958,1.4535545658459,53.672274,0,14,1,4.97264189692186,0,1,0,1,0,0,0,1,0,40.1599800238136,0,0,0,"1"
0,0,0,0,10,14.933240857546,3.88,0,0,0.0680413817439772,0,0.0510310363079829,0.339142774282495,0,0,0,0,0.439082496737725,0,5,2,0,1,0,1,14.4999270603848,0,1,0,1,0.0346474506074078,55.84,0,0,0,6.1843366628081,0,1,3.61280755145396,0.484296026121595,0,0.984859910263984,0,0,0,6567.32750012849,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,0.299090400293876,0.883583645366316,0,0,2803.54320440512,0.866644873223016,0,583,1,0,0,1,1,0,0,1,0,0,0,7.85878375876556,6757.88443403063,1,1,0,1,34.4041344486917,10.8871195089308,0,0,0,20.966464897926,3.33897859092456,72.498583,0,12,0,7.59025173692859,0,1,0,1,1,0,3.9897939506469,0,0,35.4578564434403,0,0,0,"0"
0,1,0.96548938460563,0,28,5.33784973399738,2.23,1,0,0,0,0,0.286709368497685,0,1,1,0,0.0776495313786346,1,0,2,0,1,0,0,33.9813370325962,1,0,0,0,0.0292061035054786,143.16,0,1,1,3.12444944049626,1,0,12.4167718582672,0.253436787693276,1,0.30086357954631,0,0,0,4285.56695420001,0,1,0,0,0,1,1,0,0,0,1,0,0,0.356882927751804,0,14,0.0742865494624976,0,0,0,2538.01959537749,1.37891711531604,1,817,1,0,0,0,1,1,0,0,0,0,0,2.72350116120122,3735.23050125692,0,0,1,1,14.2455575048226,12.2914207485964,1,0,1,12.5802100765546,1.16267446617182,61.165481,0,18,0,5.09940003395647,0,0,0,0,0,0,0,1,0,56.2807223675594,1,0,0,"1"
0,0,0,0,17,5.4799137560948,2.89,0,0,0,0,0,0.0888211565031945,0,0,0,0,0.122572443101231,0,3,2,0,1,1,1,8.66214000909538,0,0,1,0,0,37.38,0,0,0,2.31386828889893,1,0,3.48343627121413,0.212027587829318,0,0.419544955576357,0,1,0,2201.09407726555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0.0753197909316079,0,0,0,1278.2033148658,0.344881807473168,0,311,0,0,0,1,1,0,0,0,1,0,0,1.81061229293264,1760.32919116814,0,0,0,0,17.9038549993618,5.17870373788126,0,0,0,8.05678830743457,0.874047750602653,39.532309,0,12,0,3.33411077240877,0,0,0,0,1,0,0,1,0,20.9089183723584,0,1,0,"1"
0,0,1.93097876921126,0,14,6.96288471601426,2.23,0,0,0.0962250448649376,0,0.0322748612183951,0.100007623713946,0,0,0,0,0.0942694154297989,2,1,3,0,1,0,0,25.4292141828906,0,0,0,0,0,110.61,0,0,0,2.28780982421521,0,0,11.9619136252396,0.316047027029408,0,0.428726358682488,0,0,1,2039.41617704902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0.0891061246984786,0.642170728728391,0,0,1363.15057049413,0.359116756396542,0,538,0,0,0,0,1,0,0,0,0,0,0,1.39104197230848,1692.46805260717,0,0,0,0,10.058259514051,13.467300557651,0,1,0,7.04661664791299,0.634647617799627,49.90586,0,6,0,3.68153487665807,1,1,0,0,0,0,0,0,0,30.3122663828107,0,0,0,"1"
1,0,0,0,10,12.1351012497735,3.55,0,0,0.0680413817439772,0,0.0510310363079829,0.309482232400625,0,0,0,0,0.401715135742497,0,4,2,0,1,0,1,16.9812391767976,0,1,0,1,0.0346474506074078,55.84,0,0,0,5.33253163196454,0,1,3.55400232994714,0.382233953505629,0,0.935193604424364,0,0,0,5934.97204048922,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8,0.19702832767791,0.883583645366316,0,0,2605.34274977694,0.832715403000281,0,575,1,0,0,1,1,0,0,1,0,0,0,6.90842426605497,5991.02931307454,1,1,0,1,29.6166722702621,10.8731239697388,0,0,0,19.3078448113182,3.0024376591148,69.158204,0,12,0,6.72333306242817,0,1,0,1,1,0,3.90929114640443,0,0,42.170806351289,1,0,0,"0"
0,1,2.33481514867803,0,15,10.2043560091867,1.57,1,0,0.117851130197758,0,0.0288675134594813,0.164135304163848,0,0,0,1,0.138396039539103,1,1,3,0,1,0,0,36.8292987207036,0,0,0,0,0,192.34,0,0,0,3.39912897052153,0,1,18.4991167957845,0.274971652376843,0,0.483109454624549,0,0,0,3307.02969613835,0,0,0,0,1,1,0,0,1,0,0,1,0,1.1222540708036,0,6,0.0643144651596296,1.03810911634626,0,0,1813.47227314903,0.646168349618624,0,456,0,0,0,1,1,0,0,1,0,0,0,3.18056350761485,3137.23988835153,0,0,0,1,11.4650788467416,15.1326577421172,0,0,1,10.2393025161975,1.51730084509311,45.61993,0,15,1,4.6250371069276,0,1,0,1,0,0,0,0,0,39.9344490593546,0,0,1,"0"
0,0,0,0,19,6.6077389298172,3.22,1,0,0.0962250448649376,0,0.0408248290463863,0.10907494148336,0,0,1,0,0.175562486751294,0,2,0,0,1,1,0,17.4946485379014,1,0,0,0,0,67.97,0,0,0,3.45416307217434,0,0,9.84814911297157,0.435395405949299,0,0.586907307644678,0,0,0,3436.80224959082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816496580927726,0,17,0.148867814080114,0.181818181818182,0,0,1961.27431833911,0.497193874599065,0,584,0,0,0,1,1,0,0,0,0,0,0,2.4436363511852,3350.19016917126,0,0,0,0,26.1574465747303,7.6464994249298,0,1,1,8.97314169762456,1.45530884899834,57.095067,0,18,0,4.88052808398764,0,1,0,0,1,0,0,1,0,31.4033480104523,0,0,0,"0"
0,0,0,0,9,13.1495861565691,3.88,0,0,0.0680413817439772,0,0.0510310363079829,0.339142774282495,0,0,0,0,0.432983085782789,0,5,2,0,1,0,1,11.6862634488147,0,1,0,1,0.0346474506074078,46.61,0,0,0,6.02667192664103,0,1,3.6097121124687,0.499587977710951,0,0.953222175992742,0,1,0,6209.5686811502,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,7,0.302811916855419,0.577350269189626,0,0,2672.7711103547,0.866644873223016,0,512,1,0,0,1,1,0,0,1,0,0,0,7.70973225478981,6350.01752288378,1,1,0,1,33.6313815693715,8.07655133634603,0,0,0,20.2112144051674,3.19981330961237,68.602997,0,12,0,7.29058111836886,0,1,0,1,1,0,4.23421800645754,0,0,32.6833874078993,0,0,0,"0"
1,0,0,0,18,6.81332295221058,3.33,0,0,0,0,0,0.0680189805014032,0,1,0,0,0.15273026648231,0,4,2,0,1,0,0,13.5875808319614,0,0,0,0,0,37.38,0,0,0,3.09665766393757,0,0,3.4464006430316,0.222222222222222,0,0.450715787506798,0,0,0,3227.17416684242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0835064052743029,0,0,0,2021.89583538332,0.310301219927633,0,591,1,0,0,1,1,0,0,0,0,0,0,2.29371191627852,2849.26841995367,0,0,0,1,27.6112859408535,5.09837593385923,0,0,0,8.02136539556958,1.26107865592423,57.119481,0,12,0,4.71776363024429,0,1,0,0,0,0,0,0,0,44.3348181880559,1,0,0,"0"
0,0,0.5,0,29,10.7273467317826,3.33,1,0,0.0962250448649376,0,0.0968245836551854,0.187127081136464,0,0,1,1,0.321033224725396,2,3,1,0,0,0,0,19.2745083058461,1,0,0,1,0,77.49,0,0,0,5.17910428514231,1,0,9.94842730694179,0.503436787693276,0,0.769494312782761,0,0,0,4556.67652911683,1,1,0,0,0,1,1,0,0,0,0,0,0,1.15470053837925,0,19,0.253700779326646,0,0,0,2512.74694723572,0.360927581500651,1,-719476804,0,1,0,0,0,0,1,0,0,0,0,4.81406028645885,4487.34503679123,0,0,0,0,30.2175001751388,2.58895043725557,0,0,1,11.2169599230963,2.38899744203063,63.314481,0,27,0,6.48511361706772,0,1,0,0,0,0,0,1,1,48.1971570247118,0,0,0,"0"
0,0,0,0,15,13.2981310359846,2.67,0,0,0,0,0,0.257077968349906,0,0,0,0,0.606035994634763,1,1,2,0,1,0,0,27.0967955008411,0,1,0,0,0.0147221927778661,141.06,0,0,0,6.13244859278463,0,1,6.13975744162843,0.315235256343043,0,0.697875301392896,0,0,0,3818.40706238833,0,1,0,0,1,1,0,0,0,0,0,0,0,0.125,0,5,0.2712501358153,1.28049025748703,0,0,2250.77427091951,0.958349236866076,0,807,0,0,0,1,1,0,0,1,0,0,0,6.63926966891045,3023.55962804915,0,0,0,1,21.5636179166917,17.6884755441147,0,0,0,15.0868391467556,3.24436021129018,65.010618,0,6,0,7.33860852822627,0,1,0,0,0,0,0,0,0,43.2689968897896,1,0,0,"0"
0,0,1.65096362444731,0,13,4.93682563926079,2.23,0,0,0.262188697495164,1,0.179088373767337,0.163010221308894,0,0,1,0,0.291122932420742,1,0,3,0,1,0,0,26.8406740182674,0,0,0,0,0,156.97,0,0,0,5.23123027502212,0,0,12.5749852507002,0.318041381743977,0,0.483589024616313,0,1,0,2841.56740012771,0,0,0,0,0,0,1,0,0,0,0,0,0,0.504717259721992,0,3,0.217248814553142,0,0,0,2128.44907550494,0.353553390593274,1,593,0,1,0,1,1,0,0,0,0,0,0,3.70522100790167,2643.55222231198,1,0,0,0,10.0857994658311,5.10270605723665,0,1,0,6.76353602191834,1.98281493628662,56.19986,0,10,1,6.99792726160932,0,1,0,0,0,0,0,1,0,46.3721183915378,0,0,0,"1"
0,0,0,0,24,4.02744540730638,3.11,0,0,0,0,0,0.0152145154862546,1,0,0,0,0.0629282108306555,3,2,0,0,1,0,0,12.8776442374125,0,0,0,0,0,86.99,0,0,0,1.9852591972884,0,0,0,0.15137471507731,0,0.306525325041127,0,1,0,1906.37069692952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0518340389940122,0.54817815586736,0,0,1436.06154742781,0.117851130197758,0,644,0,0,0,0,0,0,1,0,0,0,0,0.863014031391299,1548.9433250809,0,0,0,0,20.4823319611422,12.8776442374125,0,0,0,4.89363041348818,0.591178823152102,51.212274,0,12,0,3.27360274661115,0,1,0,0,0,0,0,0,1,28.8723451777047,0,0,0,"1"
1,0,0.5,0,13,4.70643413384183,1.9,0,0,0.117851130197758,0,0.0204124145231932,0.225033359012537,0,0,0,0,0.150831017857395,0,0,1,0,1,0,0,29.1175687167608,0,1,0,1,0.0171056422344992,110.98,0,0,0,3.48017775044738,0,1,9.57694141570161,0.290263603966199,0,0.432022431033563,0,0,0,3443.61770789175,0,0,0,0,1,1,0,0,0,0,0,0,0,0.447213595499958,0,6,0.107374376051496,1.11332912288395,1,0,1884.46356448552,0.811557993691753,0,485,1,0,0,0,1,0,0,1,0,0,0,3.43782017407972,3124.47940739931,1,0,0,1,12.0145882465385,13.4511678492744,1,0,0,11.526027482872,1.38121045401526,47.698688,0,9,0,4.82768523446305,0,1,0,0,0,1,0,0,0,42.792989027833,1,0,0,"0"
